,Title,Video ID,Published At,Keyword,Likes,Comments,Views
1192,Minecraft wait what meme part 281 (Yoshie NextBot),D6S4wlmGs8Y,2022-08-24,minecraft,1809.0,65.0,94188.0
1193,Bir Minecraft Efsanesi: BİLLY VE GİZEMLİ HİKAYESİ,2DvcGeGCU18,2022-08-24,minecraft,23676.0,1913.0,167863.0
1194,Eu sobrevivi 100 DIAS como GODZILLA no Minecraft HARDCORE!,1r4rKBVHki8,2022-08-24,minecraft,31710.0,456.0,444036.0
1195,I found SECRET ROAD to OBUNGA PLANET in MINECRAFT animation! THE MAN FROM WINDOW Scooby,-Cr69sGnrk8,2022-08-23,minecraft,1333.0,22.0,119487.0
1196,"Minecraft, But It Gets More Realistic...",E5sYdqtJzHw,2022-08-11,minecraft,54092.0,2452.0,1655085.0
1197,Hice MINECRAFT RTX para ANDROID en 24 HORAS,STMEBpBHvAo,2022-08-24,minecraft,16605.0,849.0,183096.0
1198,7 Security Build Hacks vs Pillagers - Minecraft,dUdp_MSKMwA,2022-02-23,minecraft,287909.0,6424.0,23169378.0
1199,ELE VAI ME BATER SE EU NÃO CONCLUIR ESSES DESAFIOS NO MINECRAFT,G5Wdx2v2LYY,2022-08-24,minecraft,11316.0,850.0,187063.0
1200,"Minecraft, ale KOLORY CHCĄ NAS ZABIĆ!",2yYybr_dFwk,2022-08-24,minecraft,12935.0,80.0,129591.0
1201,MÌNH SINH TỒN 100 NGÀY LÀM QUÂN CÁCH MẠNG TRONG MINECRAFT ONE PIECE SIÊU KHÓ VÀ MẠNH QUÁ TRỜI !!,gjjGa8eIRk4,2022-08-24,minecraft,4279.0,171.0,188490.0
1202,Nguồn gốc của ALLAY | Giả thuyết MINECRAFT | Gamechan,iZ3fFX_xeqg,2022-08-24,minecraft,2815.0,79.0,97537.0
1203,Hilariously FAKE Minecraft Speedruns...,P891I3YCQf0,2022-08-21,minecraft,11751.0,659.0,408227.0
1204,BRUTÁLIS SHULKER FARM! MINECRAFT MESTERFOKON 77.,kdfO2S83VFo,2022-08-24,minecraft,7246.0,464.0,88247.0
1205,CONSEGUI NOVOS TOTENS COM SUPER PODERES NO MINECRAFT!!,ycS19p7EgNM,2022-08-23,minecraft,26848.0,239.0,273349.0
1206,"Minecraft, ale MOGĘ ZABIERAĆ UMIEJĘTNOŚCI MOBÓW!",RoaX4PPi6Mo,2022-08-24,minecraft,5675.0,54.0,70181.0
1207,I Made 100 Players Survive Zombie Island Civilization in Minecraft...,4Uhqaf5ERfs,2022-08-20,minecraft,64464.0,3171.0,1564078.0
1208,"Minecraft but I have 1,000,000 diamonds",vl9E6lND4V0,2022-08-24,minecraft,20892.0,622.0,795386.0
1209,"I Google Translated Minecraft Mobs 1,000 Times",3F4VGLqrIIk,2022-08-24,minecraft,4510.0,264.0,276901.0
1210,TANI AQUAPARK 1$ vs DROGI AQUAPARK 100000$ W MINECRAFT?! GPLAY &amp; LUMI,WlUv1FyeHdE,2022-08-24,minecraft,2990.0,160.0,42924.0
1211,Vengo ADOTTATO Da Una Famiglia Di RAINBOW FRIENDS Su Minecraft!,Z3KtXzvSXOo,2022-08-24,minecraft,10676.0,399.0,111027.0
1212,I Survived 100 Days as a WARDEN in Minecraft,_-OvXMbWFGw,2022-08-13,minecraft,35092.0,1804.0,1815767.0
1213,Minecraft NOOB vs PRO: MODERN SECRET BASE BUILD CHALLENGE,NSh5SW8jgKE,2022-07-24,minecraft,88340.0,2982.0,6734947.0
1214,Tóm Tắt 300 Ngày Sinh Tồn Minecraft Siêu Pixelmon Mình Bắt Bộ 3 Sáng Tạo !!,4ItYIOFQ4Ek,2022-08-24,minecraft,1184.0,54.0,50148.0
1215,One Block VS My HATER In Minecraft!,RPZPjPmCheg,2022-08-24,minecraft,3396.0,116.0,145497.0
1216,"Minecraft, But Health Multiplies Every Time You Mine || Minecraft Mods || Minecraft gameplay Tamil",EkOFRoBW67s,2022-08-24,minecraft,1229.0,24.0,22525.0
1217,CONHEÇA O PINK DO RAINBOW FRIENDS NO MINECRAFT !! ( RAINBOW FRIENDS  ),YHl1X1Yc-mA,2022-08-23,minecraft,2716.0,53.0,66379.0
1218,"Minecraft Speedrunner VS $1,000,000 MrBeast Challenge",wwkH0prchjQ,2022-07-30,minecraft,1251353.0,71682.0,18565979.0
1219,FERİTED VS MİNECRAFT #305,qx1pOY5KtoY,2022-08-23,minecraft,6642.0,312.0,314438.0
1220,20 Minecraft Block Facts You Maybe Didn&#39;t Know,LeC5yJq4tsI,2022-08-21,minecraft,57527.0,1115.0,1204024.0
1221,Monster School : I am Fearless...Bad Mother Herobrine - Sad Story - Minecraft Animation,wVb7IkL690A,2022-08-23,minecraft,2779.0,83.0,187668.0
1222,THEMURAT VS MINECRAFT #159,3qu5y7J2JcY,2022-08-23,minecraft,8260.0,1127.0,216482.0
1223,GROWING UP as RAINBOW FRIENDS In Minecraft!,nEqThvdVX2o,2022-08-14,minecraft,83345.0,4558.0,4452337.0
1224,CO ROBI BOBO na MOIM KOMPUTERZE o 3:00 w NOCY gdy ŚPIĘ w PRAWDZIWYM ŻYCIU? 😰,ketierIoqww,2022-08-24,minecraft,2963.0,193.0,50724.0
1225,BastiGHG vs. NEUE ENDBOSSE (EVIL BASTIGHG),nBYjG5aApQE,2022-08-23,minecraft,37251.0,1452.0,389051.0
1226,TESTING Viral Minecraft Build Hacks That Actually Work,9G0t1bJEP4g,2022-08-24,minecraft,8560.0,152.0,107957.0
1227,Why did THESE VILLAGERS BURIED ME ALIVE in Minecraft ? HOW TO SURVIVE UNDERGROUND ?,5BtAcOHt310,2022-08-24,minecraft,4160.0,122.0,218182.0
1228,1.19.21 OUT NOW - New Cape &amp; Mob Vote?,sFtL_3URKYw,2022-08-24,minecraft,3245.0,437.0,51716.0
1229,I OPENED MY OWN ARCADE SHOP,WBK2_lD7KGA,2022-08-24,minecraft,298445.0,15610.0,3773387.0
1230,SAT AUGUST LAST MINUTE TIPS!,VK67DyaJpj4,2022-08-24,sat,407.0,69.0,7163.0
1231,ULTIMATE SAT READING GUIDE TO IMPROVE YOUR SCORE 300 POINTS!,_nEEYe9nvx8,2022-08-19,sat,506.0,35.0,10309.0
1232,"how to get a 1500+ on the SAT | how to study, study plan, motivation + section tips, resources 📚",F1H7k_O_Cis,2021-08-16,sat,8860.0,238.0,140916.0
1233,SAT AUGUST GUIDE TO IMPROVE SCORE 200+ POINTS! ULTIMATE TIPS AND BEST PRACTICES!,2RJ9vI-_G5k,2022-08-16,sat,586.0,83.0,12464.0
1234,How to get a perfect score on the SAT reading section: tips from a 1600 scorer,9Y5UOVGR1qc,2020-11-28,sat,51658.0,1455.0,876309.0
1235,SAT Math Prep - No Calculator Practice Test 1,2wejLVabgKM,2019-12-01,sat,18806.0,1403.0,689166.0
1236,Day 1 of 14 days of SAT Prep Lessons! By a 1590 SAT Scorer! SAT Math Formulas and Writing Rules!,naG265Nefoo,2021-03-30,sat,3562.0,118.0,87567.0
1237,"How I Improved My SAT Score by 300+ Points: 5 Life-Saving Study Tips, Practice Books You NEED to Use",kSPcjmZdAuI,2020-07-26,sat,15128.0,639.0,338212.0
1238,How to get a PERFECT 800 on the SAT Math Section: 13 Strategies to maximize your score,OCOlne56VYc,2019-11-23,sat,38148.0,3767.0,932919.0
1239,"SAT Math Test Prep Online Crash Course Algebra &amp; Geometry Study Guide Review, Functions,Youtube",yBCAv_NzzPQ,2016-06-16,sat,45253.0,4353.0,3243901.0
1240,What&#39;s a Good SAT® Score? Updated for 2022-2023!,K0tyWm7nso0,2022-07-13,sat,669.0,95.0,24686.0
1241,How I Got A 1530 on the SAT Without Studying (Part 1),Ky4juPl-lK4,2020-08-13,sat,15036.0,1563.0,385709.0
1242,The problem with America&#39;s college entrance exam,WjVVwMGJ9S8,2019-07-12,sat,80947.0,5557.0,2706505.0
1243,"SAT Math Test FULL Review (50 Problems) || Algebra &amp; Geometry, Calculator &amp; Non-Calculator",PIGkcF-H1Ho,2020-02-22,sat,21809.0,1899.0,549530.0
1244,SAT AUGUST TIPS AND TRICKS! DETAILED SAT GUIDE FOR NEW SAT!,jZrHzU1orc8,2022-07-08,sat,1115.0,121.0,25201.0
1245,"Asking Yale Students How They Got Into Yale | GPA, SAT/ACT, Extracurriculars &amp; More!",5Q538rYLdvg,2021-11-22,sat,19894.0,1070.0,977299.0
1246,SAT Exam Prep | Tips from a Harvard grad,f_S5png6OhY,2020-09-28,sat,18698.0,1258.0,400968.0
1247,SAT® Reading: How to Crack a 700! Tips &amp; Strategies to score HIGHER!,7zjPapUDRMg,2022-05-05,sat,549.0,69.0,17195.0
1248,SAT Reading Tips: How I Answered All 52 Reading Questions in 8 MINUTES,k1VOUvAjUDo,2019-10-25,sat,70001.0,2654.0,1879805.0
1249,How to get a perfect score on the SAT writing section: tips from a 1600 scorer,KXF9u9iZRM8,2020-11-28,sat,10660.0,363.0,196727.0
1250,SAT Reading: The Ultimate Guessing Trick,2ycFoqPEYG4,2020-03-03,sat,70562.0,3866.0,2535222.0
1251,SAT AUGUST ULTIMATE STUDY ROUTINE GUIDE!,kOC2QswhrXM,2022-08-02,sat,1786.0,257.0,30191.0
1252,Adults Take The SAT (Again),PJRhPrLJ4Oo,2015-05-24,sat,48633.0,4129.0,4154143.0
1253,"SAT Math COMPLETE Test Review (50 Problems) || Algebra &amp; Geometry, Calculator &amp; Non-Calculator",vnF2zqwI8oY,2021-03-06,sat,9624.0,864.0,240450.0
1254,How I Got a 1500+ on the SAT | ONE WEEK Study Plan Prep Tips,i-jFcw-lGho,2020-08-16,sat,9354.0,766.0,210192.0
1255,SAT® Tips and Trickzzz: Three Tips and Strategies to INCREASE Your Score!,-9hjdvULDyc,2022-03-11,sat,503.0,52.0,13591.0
1256,"How I got a 1500+ on the SAT: DOs/DONTs, Advice, Best Books, How to Study, What You Need to Know",uQr-I8OsSjo,2019-01-05,sat,30046.0,2138.0,674979.0
1257,How the SAT is Scored,MDoc0qoKSHA,2018-11-08,sat,863.0,102.0,61085.0
1258,Last Minute SAT® Tips: What to Study the Night Before the Exam,ht5vd3wNw0Y,2018-03-08,sat,7675.0,1875.0,327146.0
1259,Mase GAVE UP HIS BIBLE AGAIN to join Snoop Dogg and Death Row (YOU MUST SEE THIS),bb3ilyJAWfM,2022-08-05,sat,1218.0,258.0,45214.0
1260,How to get a perfect score on the SAT math section: tips from a 1600 scorer,DrTNxpJl2Cg,2020-11-28,sat,13503.0,400.0,273900.0
1261,Katt Williams ATTACKED by Fans for NOT being Funny (YOU MUST SEE THIS),mJ2ep2XoDS0,2022-05-23,sat,2043.0,257.0,25291.0
1262,SAT Practice Test 2022: Mock Proctor with Timer and Breaks!,1nhGDFGkozk,2020-10-17,sat,1529.0,50.0,66259.0
1263,SAT AUGUST ULTIMATE TRICKS GUIDE!,PNslmbe6SW0,2022-07-23,sat,1111.0,40.0,20897.0
1264,Last Minute Cram Tips for the SAT Math Section!,GAOHbxgVpcg,2021-11-04,sat,692.0,74.0,19220.0
1265,Davis High School student receives a perfect score on the SAT exam,rGqdj3BbpPw,2022-01-19,sat,25308.0,3426.0,897553.0
1266,SAT Prep Guide: 10 Harvard SAT Tips Guaranteed to Get You a 1500+ *no tutor*,kh898pODd8s,2019-08-12,sat,4227.0,184.0,108874.0
1267,中国人挑战美国SAT数学…考完一半就弃考了！？！,w3Ma0Z08IFU,2021-10-02,sat,4144.0,895.0,419705.0
1268,R. Kelly&#39;s Victims STARTED ACTIN UP in Court &quot;YOU RUINED OUR LIVES!&quot;,oRHWSya3XGE,2021-09-22,sat,4897.0,1299.0,231325.0
1269,how i got 1500+ on the SAT 📚 study tips!,0X1_WUKvrno,2019-07-22,sat,12892.0,778.0,290351.0
1270,How I got a 1500+ | how to self study for the SAT | best SAT prep books 2020,_bs5A-sHfbU,2020-05-31,sat,22430.0,927.0,488575.0
1271,SAT® Test Timer: Mock Proctor With Breaks and Clock!,9W69Q3M9thY,2019-06-12,sat,6383.0,330.0,258491.0
1272,How To BEAT The SAT in 2022! ULTIMATE SAT 2022 GUIDE!,1xHy_imdXdc,2022-01-06,sat,1800.0,208.0,53207.0
1273,What&#39;s a Good SAT® Score: Updated 2021,TQWhk-eXLXc,2021-07-14,sat,2309.0,554.0,99569.0
1274,Koreans Take SAT Math Section,QyTKhDGV7L0,2016-06-11,sat,86374.0,15363.0,8596384.0
1275,"Scoring 1500+ on the SAT in 1 month || Complete Plan, No Coaching Needed, Free Study Material",Z3KKfGaGkbw,2021-05-27,sat,3083.0,140.0,55195.0
1276,Solving the 46 Hardest SAT Math Problems from the Official Practice Tests,sIcJtXLMnRQ,2021-04-23,sat,3480.0,278.0,126212.0
1277,[SAT Writing] 8 MUST KNOW Grammar Concepts for a Perfect Score,1VBsWYKxDmo,2018-01-15,sat,9475.0,292.0,284841.0
1278,SAT Math: The Ultimate Guessing Trick,Z1-8o3bH674,2011-10-07,sat,712273.0,32736.0,18116954.0
1279,I Survived A Plane Crash,jdMNoQE3mIQ,2022-08-20,mrbeast,1962726.0,62540.0,37550877.0
1280,"I Gave My 100,000,000th Subscriber An Island",2isYuQZMbdU,2022-08-04,mrbeast,3710978.0,224423.0,63310479.0
1281,I Built Willy Wonka&#39;s Chocolate Factory!,Hwybp38GnZw,2022-06-04,mrbeast,4493972.0,177471.0,99698731.0
1282,"100 Girls Vs 100 Boys For $500,000",tVWWp1PqDus,2022-07-23,mrbeast,2946965.0,131040.0,71968133.0
1283,How Bubblegum Is Made!,8kWrN2bgvSA,2022-08-22,mrbeast,302909.0,7693.0,8097268.0
1284,"$10,000 Every Day You Survive Prison",hD1YtmKXNb4,2022-04-09,mrbeast,3550678.0,157803.0,93963115.0
1285,Never Have I Ever: IRL,U1bUwDxBu4Y,2022-08-24,mrbeast,142261.0,14797.0,2529954.0
1286,"$456,000 Squid Game In Real Life!",0e3GPea1Tyg,2021-11-24,mrbeast,14259033.0,611757.0,285526909.0
1287,"Would You Swim With Sharks For $100,000?",LnlKwzc_TNA,2022-03-19,mrbeast,2897163.0,104483.0,85522922.0
1288,"100 Chicas VS 100 Chicos por 500,000 Dólares",zvkDF3Hvq-0,2022-08-20,mrbeast,207061.0,7997.0,4573945.0
1289,100 Kids vs 1 Pro,fqq9TSkSe2U,2022-08-15,mrbeast,365592.0,7270.0,11123363.0
1290,World’s Most Dangerous Escape Room!,3jS_yEK8qVI,2022-01-29,mrbeast,3945358.0,145722.0,125670049.0
1291,I Opened A Restaurant That Pays You To Eat At It,dg2Ag3e8W-Q,2020-12-19,mrbeast,3963124.0,728774.0,116842899.0
1292,I Spent 50 Hours Buried Alive,9bqk6ZUsKyA,2021-03-27,mrbeast,6055504.0,239172.0,191988678.0
1293,Most Expensive Hotel Room!,pgvBPAsDf2A,2022-07-25,mrbeast,374130.0,26390.0,10280971.0
1294,100 Filles Contre 100 Garçons Pour 500 000 $,ILGQ-rJK5yg,2022-08-20,mrbeast,31521.0,926.0,889300.0
1295,"Offering People $100,000 To Quit Their Job",DuQbOQwVaNE,2021-03-13,mrbeast,2869906.0,119182.0,94508185.0
1296,24 Hours In The Most Haunted Place On Earth,YyhKdOCwD7s,2019-05-30,mrbeast,2021442.0,121200.0,66999237.0
1297,"Last To Take Hand Off Lamborghini, Keeps It",qIsgdOVGA04,2021-10-23,mrbeast,3514143.0,129023.0,97578090.0
1298,"Going Through The Same Drive Thru 1,000 Times",QxGVgXf_LNk,2019-10-05,mrbeast,3557658.0,127113.0,160818375.0
1299,World&#39;s Largest Experiment!,JeTkMdw6RK8,2022-05-22,mrbeast,598389.0,19760.0,25367316.0
1300,"I Searched 100 Dumpsters, Here&#39;s What I Found",anFxsa5jXrE,2019-10-12,mrbeast,1572751.0,52457.0,91053784.0
1301,"Last to Stop Swinging Wins $1,000,000 (Part 2)",RwnN2FVaHmw,2019-11-30,mrbeast,1511358.0,81100.0,69330547.0
1302,I Opened The World&#39;s First FREE Store,n6qc4LHN2KQ,2019-06-15,mrbeast,1801566.0,76492.0,61197670.0
1303,Most Unusual Houses!,IWWv3dq4Gb4,2022-05-21,mrbeast,378105.0,9251.0,13637506.0
1304,World&#39;s Most Dangerous Fruit,0nS_yE49vDI,2022-08-23,mrbeast,312575.0,1902.0,3392295.0
1305,Extreme Moments Before Disaster!,5orcB4yyjoU,2022-06-14,mrbeast,385059.0,10374.0,17321080.0
1306,"I Gave People $1,000,000 But ONLY 1 Minute To Spend It!",LeYsRMZFUq0,2020-12-15,mrbeast,4763784.0,174632.0,110124989.0
1307,World&#39;s Largest Bowl Of Cereal,xRwy_rKc7gI,2019-05-15,mrbeast,2030057.0,81670.0,107126467.0
1308,"Last To Leave Circle Wins $500,000",zxYjTTXc-J8,2021-08-31,mrbeast,4437532.0,109214.0,180766617.0
1309,"$1 Burger vs $10,000 Burger!",Xzkzp2Y1t0o,2022-08-02,mrbeast,367987.0,6645.0,11118461.0
1310,"Last To Leave VR Wins $20,000",RCvnytndd9c,2019-06-08,mrbeast,2135851.0,91698.0,93319974.0
1311,"Paying People $10,000 To Eat Ghost Pepper",fWcSBWadolA,2019-06-01,mrbeast,1080199.0,36374.0,37780348.0
1312,Giant Monopoly Game With Real Money,2nd73lyvq4w,2019-02-15,mrbeast,1552125.0,67399.0,66839006.0
1313,Luckiest People Alive!,jgyTwWtvMdE,2022-05-27,mrbeast,446014.0,8278.0,20779962.0
1314,Surviving 24 Hours Straight In A Desert,Ooke4YZv8Ts,2019-03-16,mrbeast,2129926.0,91190.0,98750169.0
1315,Surviving 100 Days In The Wilderness!,z6xXgUlBxwg,2022-07-12,mrbeast,319041.0,5526.0,9734303.0
1316,"I Bought The World&#39;s Largest Firework ($600,000)",erQ_9yEz0ls,2020-07-03,mrbeast,4120158.0,177881.0,136439525.0
1317,"Extreme $500,000 Game Of Tag!",uocETPj4Jx4,2021-09-04,mrbeast,3136265.0,101503.0,79882619.0
1318,World&#39;s Fastest Car!,nopEs-K4ExM,2022-07-09,mrbeast,557743.0,19706.0,21747698.0
1319,"Last To Leave Roller Coaster Wins $20,000 - Challenge",gL6iSCSHjco,2019-08-17,mrbeast,2121115.0,65601.0,92621700.0
1320,"I Ate A $70,000 Golden Pizza",F4Y3Pkn95GI,2020-02-29,mrbeast,3206546.0,108235.0,156000008.0
1321,Weirdest Things On Amazon!,wUoxbm9MUc0,2022-05-09,mrbeast,632277.0,19405.0,18492610.0
1322,I Went Back To 1st Grade For A Day,A-vX1AGBGsc,2019-01-31,mrbeast,2523764.0,136866.0,134377650.0
1323,People With Amazing Talent!,_t9LL1VcG3Q,2022-07-16,mrbeast,372266.0,6699.0,13545273.0
1324,Reacting To The World’s Most Satisfying Videos!,T1QUEKLNPtA,2022-07-05,mrbeast,381271.0,14433.0,15014572.0
1325,100 Million Subscriber Livestream!,er5LLR2oCmg,2022-07-28,mrbeast,492024.0,41183.0,6968660.0
1326,"MrBeast Hit 100,000,000 Subs So I Did This...",k_Xwk6Afo1U,2022-07-30,mrbeast,201509.0,9784.0,6383519.0
1327,Giving School Supplies To The Poorest Schools In America,STiUV6XXG4E,2022-08-12,mrbeast,494889.0,23110.0,7715681.0
1328,I Built MrBeast’s 100 Million Playbutton!,8GlEuSyQfcc,2022-08-17,mrbeast,61448.0,4080.0,1928710.0
1329,John Dean: National Archives letter ‘very damning’ for Trump people,ObMP3SxPVbs,2022-08-24,cnn,11244.0,6530.0,755642.0
1330,Cruise ship spots migrants lost at sea floating on dresser,LJx4AJNvyss,2022-08-24,cnn,544.0,614.0,53110.0
1331,Tapper: Republicans take credit for bills they opposed,OfEtxu0xE2w,2022-08-23,cnn,6958.0,4724.0,288312.0
1332,CNN reporter explains impact of student debt relief on economy,7SJA7_tz-kg,2022-08-24,cnn,656.0,1495.0,51269.0
1333,AO VIVO: CNN PRIME TIME - 24/08/2022,GrCzvoXJgJo,2022-08-24,cnn,1120.0,9.0,66507.0
1334,Hackers tore apart voting machines. Here&#39;s what they found,M7MGdGttFA8,2022-08-17,cnn,18730.0,6675.0,1101187.0
1335,Cooper: We&#39;ve entered the &#39;perfect phone call&#39; phase of the Mar-a-Lago saga,fdHTSbLo97Y,2022-08-20,cnn,13751.0,6364.0,791042.0
1336,FBI chief responds to threats after search of Trump&#39;s property,ARgPOUeTdAk,2022-08-11,cnn,8090.0,9231.0,537070.0
1337,Pink Floyd co-founder explains meaning behind warning at the top of his show,ml373MHAtXo,2022-08-06,cnn,29541.0,18044.0,873549.0
1338,Former Trump White House lawyer reacts to FBI Mar-a-Lago search,4ZIhGftS2lY,2022-08-10,cnn,4634.0,4005.0,366447.0
1339,"More people use weed than tobacco in the US, new poll reveals",FQxSwZDkxRk,2022-08-23,cnn,2323.0,1979.0,83353.0
1340,CNN reporter explains how prosecutors are inching closer to Trump,mjdR0qsxfjY,2022-07-31,cnn,5630.0,5028.0,386436.0
1341,GOP strategist says there are two ways FBI&#39;s Trump search can end,M8T8ejSpCnc,2022-08-14,cnn,7890.0,6193.0,462943.0
1342,"&quot;Certeza que não vão encontrar nada&quot;, diz Hang à CNN sobre celular apreendido pela PF | NOVO DIA",yIPVCi4VZts,2022-08-24,cnn,2521.0,1670.0,71652.0
1343,&#39;Hold on a second&#39;: CNN anchor presses GOP lawmaker on comparing Trump to Clinton,YJ25XyrvuQ4,2022-08-09,cnn,12415.0,16954.0,1020152.0
1344,Hear Bannon’s reaction to FBI search of Mar-a-Lago,P5je6gBx3EA,2022-08-17,cnn,3215.0,5058.0,288796.0
1345,Chinese ambassador: Pelosi&#39;s Taiwan visit will escalate tensions,qvit3SUUmQE,2022-08-02,cnn,6465.0,10191.0,633520.0
1346,See Obama&#39;s clever callback to Biden after he signs bill,0odYZZ4qACg,2022-08-17,cnn,4840.0,3004.0,251101.0
1347,Hear what voters have to say about Liz Cheney&#39;s opponent,ZFPD_RTYNX8,2022-08-13,cnn,9069.0,10614.0,1084758.0
1348,Resumen en video de la guerra Ucrania - Rusia: 23 de agosto,nQXtTbRrAVE,2022-08-24,cnn,1531.0,175.0,85359.0
1349,Reporter who broke major story about FBI’s search of Trump&#39;s home speaks to CNN,slrYhhU7ybM,2022-08-12,cnn,5089.0,5964.0,454927.0
1350,Cheney says she’s ‘thinking about’ running for president,g4noYHiFVpU,2022-08-17,cnn,4836.0,12045.0,264809.0
1351,Merrick Garland announces FBI filed motion to unseal Trump warrant,sl9B4phBEII,2022-08-11,cnn,19359.0,13212.0,931636.0
1352,Republicans rush to Trump&#39;s defense after FBI executes search warrant at Mar-a-Lago,TbJsAJ8i0W0,2022-08-09,cnn,6554.0,12194.0,549566.0
1353,‘The hypocrisy is jaw-dropping’: Honig on Trump taking the Fifth,IKe7eS5xXSg,2022-08-10,cnn,8070.0,6888.0,576311.0
1354,Pence says he&#39;d consider testifying before Jan. 6 committee if invited,drQGaOJrJIA,2022-08-17,cnn,3847.0,3053.0,278240.0
1355,Former Trump aide calls Trump’s CPAC speech ‘shameful’,OBT5GVaUCCo,2022-08-08,cnn,5936.0,4649.0,473122.0
1356,Armed Trump supporters gathered outside Phoenix FBI office,3R_Ex5Xi5Nw,2022-08-14,cnn,31563.0,38618.0,1889320.0
1357,Trump&#39;s ex-Chief of Staff reacts to report about informant tipping off FBI,8440F14wKGk,2022-08-11,cnn,7973.0,11184.0,749734.0
1358,Brian Stelter speaks about cancellation of his CNN show &#39;Reliable Sources&#39;,zAZ-GK-H_Ys,2022-08-21,cnn,11650.0,12453.0,438358.0
1359,&#39;Deadly serious matter’: Bernstein on FBI search of Trump home,rJV014ojKPk,2022-08-10,cnn,7538.0,7921.0,566143.0
1360,"Rents are sky high, and Elon Musk&#39;s tweets cause a stir. Welcome to &#39;Nightcap&#39;",O15EHN6tlVM,2022-08-18,cnn,644.0,886.0,65137.0
1361,Ex-prosecutor says Trump faces serious potential legal liability,uN930SNDLhQ,2022-08-13,cnn,5947.0,4890.0,393718.0
1362,Trump and his allies flood airwaves with falsehoods after FBI search,zzUn1prQ5Ps,2022-08-13,cnn,6164.0,8022.0,386949.0
1363,Reporter confronts Republican over call to defund FBI,1H-EWHVziNw,2022-08-12,cnn,11563.0,7302.0,620690.0
1364,He got an offer to join Trump&#39;s legal team. Hear why he turned it down,ytiob-SMu18,2022-08-18,cnn,12849.0,6876.0,858549.0
1365,See Crenshaw&#39;s reaction to Marjorie Taylor Greene calling to defund FBI,Rz-kH4QnSes,2022-08-21,cnn,9666.0,17218.0,713211.0
1366,See McConnell’s telling prediction about 2022 elections,5DaVV221-yw,2022-08-07,cnn,6383.0,3955.0,591721.0
1367,&#39;I thought of Al Capone&#39;: Legendary journalist reacts to Trump search,4giLq9Hwwx4,2022-08-15,cnn,25885.0,8813.0,1178354.0
1368,Judge says he may unseal portions of Trump search affidavit,_TY6ol9HtPA,2022-08-19,cnn,1274.0,1832.0,112418.0
1369,New satellite images debunk Putin&#39;s claim about nuclear plant,Pg8JW5mv-x4,2022-08-20,cnn,4615.0,3057.0,278274.0
1370,Watch Jordan Klepper confront MAGA crowd on conspiracies,tif6K5B_JBM,2022-08-14,cnn,7402.0,5297.0,367781.0
1371,Ex-Trump lawyer defends Trump against NYT report,uOqcqUBg0kA,2022-08-18,cnn,2983.0,4589.0,240447.0
1372,Trump responds to AG Garland’s move to unseal search warrant,wbKZgefrbbU,2022-08-12,cnn,16316.0,11467.0,1299714.0
1373,Ex-Trump attorney: What Trump fears the most about the FBI search,SK4Pw4-HoWQ,2022-08-11,cnn,21111.0,9407.0,1203517.0
1374,Bible among challenged books school district is reviewing for removal,H21zuMPXbkA,2022-08-18,cnn,1862.0,4996.0,148992.0
1375,See video Alex Jones sent out to followers after jury’s decision,yc33gDAfNJQ,2022-08-05,cnn,16641.0,9979.0,1195181.0
1376,Ronny Jackson publicly criticized Biden&#39;s health. Then he heard from Obama,PmjxcmzXWKM,2022-07-14,cnn,8684.0,5762.0,475535.0
1377,Analysis: How FBI&#39;s search of Mar-a-Lago could help Trump in 2024,62Z4MnFIifY,2022-08-09,cnn,4898.0,9878.0,499461.0
