Candidate,Party,Criminal Cases,Education,Age,Constituency,Total Assets,Liabilities,Year
Girwal Dinesh,INC,0,Graduate,38,Dhar + Madhya Pradesh,53425064,4484036,2019
Gulsingh Ramsingh Kawache,BSP,0,Post Graduate,61,Dhar + Madhya Pradesh,11919939,1400000,2019
Kailash Vasuniya,Bahujan Mukti Party,0,Graduate,41,Dhar + Madhya Pradesh,96342,0,2019
Manish Devid,Bhartiya Amrit Party,0,10th Pass,31,Dhar + Madhya Pradesh,252500,0,2019
Ramcharan Maliwad,Janata Congress,0,Illiterate,41,Dhar + Madhya Pradesh,300000,0,2019
Shankar Lalwani   Winner ,BJP, 2 ,Graduate Professional,57,Indore + Madhya Pradesh,59038508,2106382,2019
Ajmera S Praveen Kumar,IND,0,Post Graduate,56,Indore + Madhya Pradesh,1122537,0,2019
Bhavana Kishore Sangeliya,Janata Congress,0,10th Pass,32,Indore + Madhya Pradesh,145700,0,2019
Deepchand Ahirwal,BSP, 1 ,12th Pass,53,Indore + Madhya Pradesh,12708937,0,2019
Dheeraj Dubey Patrakar,Sapaks Party,0,Graduate,50,Indore + Madhya Pradesh,18011827,0,2019
Dr. Sandeep Vasantrao Kadwe,IND,0,Doctorate,51,Indore + Madhya Pradesh,57375133,0,2019
Haji Mustak Ansari,IND, 1 ,5th Pass,62,Indore + Madhya Pradesh,106000,0,2019
Iftikhar Ahmed Khan,Minorities Democratic Party,0,12th Pass,32,Indore + Madhya Pradesh,116740,0,2019
Kamlesh Vaishnav,Hindusthan Nirman Dal,0,Post Graduate,37,Indore + Madhya Pradesh,5281662,1872000,2019
Mahendra Tikliya,IND,0,8th Pass,31,Indore + Madhya Pradesh,50000,0,2019
Pankaj Sanghvi,INC, 4 ,Graduate,58,Indore + Madhya Pradesh,251892330,51105911,2019
Parmanand Tolani,IND,0,5th Pass,59,Indore + Madhya Pradesh,2471000,0,2019
Prakash Verma,IND,0,8th Pass,43,Indore + Madhya Pradesh,100000,0,2019
Rajendra Agrawal (Raju),Socialist Party (India),0,12th Pass,61,Indore + Madhya Pradesh,3630000,500000,2019
Rajkaran Yadav (Teemai),IND,0,8th Pass,46,Indore + Madhya Pradesh,407666,0,2019
Ramesh Patil,IND,0,10th Pass,49,Indore + Madhya Pradesh,3370000,5000000,2019
Ranjeet Gohar,IND,0,12th Pass,40,Indore + Madhya Pradesh,381000,0,2019
Shailendra Sharma,IND,0,Post Graduate,40,Indore + Madhya Pradesh,943999,1800000,2019
Shri Surendra,IND,0,10th Pass,39,Indore + Madhya Pradesh,162271,0,2019
Sri Imran Baksh,IND,0,12th Pass,34,Indore + Madhya Pradesh,3538984,0,2019
Gajendra Umrao Singh Patel   Winner ,BJP,0,Graduate Professional,43,Khargone + Madhya Pradesh,67303990,1885020,2019
Amit Kumar Balke,BSP,0,12th Pass,33,Khargone + Madhya Pradesh,286000,22000,2019
Comrade Jyoti Sukhlal Gore,CPI,0,8th Pass,39,Khargone + Madhya Pradesh,4430200,0,2019
Dr. Govind Subhan Mujalda,INC,0,Post Graduate,55,Khargone + Madhya Pradesh,19556340,0,2019
Jani Karan,IND,0,Graduate,41,Khargone + Madhya Pradesh,1000,0,2019
Sevanti Dinesh Bhabar,IND,0,Graduate,41,Khargone + Madhya Pradesh,1748861,300000,2019
Shantilal S/O Aasharam Sahite,IND,0,12th Pass,42,Khargone + Madhya Pradesh,260324,100000,2019
Nandkumar Singh Chouhan (Nandu Bhaiya)   Winner ,BJP,0,Post Graduate,66,Khandwa + Madhya Pradesh,19076515,4819099,2019
Aakash Birla,Madhya Pradesh Jan Vikas Party,0,12th Pass,25,Khandwa + Madhya Pradesh,37390,0,2019
Arun Subhash Chandra Yadav,INC,0,Graduate,45,Khandwa + Madhya Pradesh,389536712,196853975,2019
Baba Abdul Hameed,IND,0,Literate,75,Khandwa + Madhya Pradesh,15773000,0,2019
Bhagwansingh Pyarsingh,IND,0,Literate,42,Khandwa + Madhya Pradesh,790000,4000,2019
Darasingh Patel Khatvashe,Akhil Bhartiya Gondwana Party,0,8th Pass,44,Khandwa + Madhya Pradesh,3307000,170000,2019
Dayaram Korku (Thakur Dada),BSP,0,10th Pass,60,Khandwa + Madhya Pradesh,2656005,0,2019
Kishor Yadav,Hindusthan Nirman Dal,0,5th Pass,46,Khandwa + Madhya Pradesh,387737,66920,2019
Narayan Chandel,IND, 1 ,Post Graduate,58,Khandwa + Madhya Pradesh,2460000,0,2019
Reena Damle,Peoples Party of India (Democratic),0,Graduate Professional,26,Khandwa + Madhya Pradesh,973500,1800000,2019
Rukum Shah,All India Ulama Congress, 2 ,Literate,44,Khandwa + Madhya Pradesh,25000,0,2019
Ramdas Chandrabhanji Tadas   Winner ,BJP,0,10th Pass,65,Wardha + Maharashtra,65807822,8961387,2019
Adv. Bhaskar Marotrao Neware,IND,0,Post Graduate,43,Wardha + Maharashtra,135345,0,2019
Arvind Shamrao Lillore,IND,0,Others,40,Wardha + Maharashtra,247887,0,2019
Charulata Khajansing Tokas,INC,0,Graduate Professional,53,Wardha + Maharashtra,136123032,0,2019
Dhanraj Kotiram Vanjari,Vanchit Bahujan Aaghadi, 1 ,Post Graduate,63,Wardha + Maharashtra,97629000,0,2019
Dnyaneshwar Laxamnrao Wakudkar,Lokjagar Party, 2 ,Post Graduate,62,Wardha + Maharashtra,17597448,150000,2019
Gadhave Pravin Rameshwarrao,Ambedkarist Republican Party,0,10th Pass,34,Wardha + Maharashtra,1133000,450000,2019
Ganesh Kisanrao Lade,Ambedkarite Party of India,0,12th Pass,42,Wardha + Maharashtra,189000,0,2019
Jagdish Uddhavrao Wankhede,Bahujan Mukti Party,0,10th Pass,35,Wardha + Maharashtra,40000,0,2019
Nandkishor Ramaji Sagar,IND, 1 ,Others,52,Wardha + Maharashtra,4395000,2346000,2019
Rajesh Marotrao Balpande,IND,0,Graduate Professional,43,Wardha + Maharashtra,8019000,0,2019
Shaileshkumar Premkishorji Agrawal,BSP, 1 ,Post Graduate,37,Wardha + Maharashtra,135149000,2098380,2019
Umesh Sadashiv Neware,IND,0,10th Pass,42,Wardha + Maharashtra,124000,32138,2019
Zitruji Chandruji Borutkar,IND,0,Graduate Professional,63,Wardha + Maharashtra,19528934,1600000,2019
Krupal Balaji Tumane   Winner ,SHS,0,Graduate,53,Ramtek + Maharashtra,95603165,4228793,2019
Anil Mahadeo Dhone,IND,0,8th Pass,54,Ramtek + Maharashtra,9495186,2100000,2019
Archana Chandrakumar Ukey,Rashtriya Jansambhavna Party,0,12th Pass,45,Ramtek + Maharashtra,52000,0,2019
Bandu Ramchandra Meshram,CPI(ML) Red Star,0,12th Pass,51,Ramtek + Maharashtra,662639,0,2019
Chandrabhan Baliram Ramteke,Rashtriya Jansurajya Party,0,12th Pass,57,Ramtek + Maharashtra,7455000,150000,2019
Gautam Shriram Wasnik,IND,0,5th Pass,44,Ramtek + Maharashtra,925000,100000,2019
Kanteshwar Khushalji Tumane,IND,0,10th Pass,32,Ramtek + Maharashtra,3188435,0,2019
Kiran Premkumar Rodge,Vanchit Bahujan Aaghadi,0,Literate,58,Ramtek + Maharashtra,8100000,0,2019
Kishore Uttamrao Gajbhiye,INC,0,Post Graduate,61,Ramtek + Maharashtra,76190424,259920,2019
Laxman Jyotik Kanhekar,Peoples Party of India (Democratic),0,Doctorate,62,Ramtek + Maharashtra,7456820,0,2019
Natthu Madhav Lokhande,IND,0,Doctorate,70,Ramtek + Maharashtra,9920000,0,2019
Sandesh Bhioram Bhalekar,IND,0,Graduate Professional,68,Ramtek + Maharashtra,5045000,0,2019
Shailesh Sambhaji Janbandhu,SUCI(C),0,12th Pass,44,Ramtek + Maharashtra,2791420,0,2019
Sonali Ravindra Bagde,IND,0,Graduate Professional,34,Ramtek + Maharashtra,15000,0,2019
Subhash Dharmdas Gajbhiye,BSP,0,10th Pass,29,Ramtek + Maharashtra,950000,0,2019
Vinod Bhiwaji Patil,Ambedkarite Party of India,0,10th Pass,51,Ramtek + Maharashtra,498000,0,2019
Nitin Jairam Gadkari   Winner ,BJP, 4 ,Graduate Professional,62,Nagpur + Maharashtra,187916075,40729055,2019
Adv. Ulhas Shalikaram Dupare,IND,0,Graduate Professional,53,Nagpur + Maharashtra,146000,0,2019
Adv. Vijaya Dilip Bagde,Ambedkarite Party of India,0,Graduate Professional,43,Nagpur + Maharashtra,218000,0,2019
Ali Ashfaque Ahmed,Bahujan Mukti Party,0,Graduate Professional,48,Nagpur + Maharashtra,1475000,900000,2019
Asim Ali,Minorities Democratic Party, 1 ,10th Pass,28,Nagpur + Maharashtra,162000,2000,2019
Comrade Yogesh Krishnarao Thakare,CPI(ML) Red Star,0,12th Pass,43,Nagpur + Maharashtra,3506000,0,2019
Dikshita Anand Tembhurne,Desh Janhit Party,0,Graduate,32,Nagpur + Maharashtra,98884,0,2019
Dipak Laxmanrao Maske,IND,0,12th Pass,43,Nagpur + Maharashtra,4559259,16191,2019
Dr. Manisha Bangar,Peoples Party of India (Democratic),0,Graduate Professional,49,Nagpur + Maharashtra,14951925,1906973,2019
Dr. Vinod Kashiram Badole,Akhil Bhartiya Sarvadharma Samaj Party,0,Post Graduate,63,Nagpur + Maharashtra,151887,350000,2019
Gopalkumar Ganeshu Kashyap,Chhattisgarh Swabhiman Manch,0,12th Pass,38,Nagpur + Maharashtra,75000,0,2019
Kartik Gendalal Doke,IND,0,12th Pass,40,Nagpur + Maharashtra,0,0,2019
Mane Suresh Tatoba,Bahujan Republican Socialist Party,0,Doctorate,58,Nagpur + Maharashtra,84584324,0,2019
Manohar Alias Sagar Pundlikrao Dabrase,Vanchit Bahujan Aaghadi,0,Graduate,47,Nagpur + Maharashtra,4197060,0,2019
Manoj Kothuji Bawane,IND,0,12th Pass,43,Nagpur + Maharashtra,2179000,300000,2019
Mohammad Jamal,BSP,0,10th Pass,47,Nagpur + Maharashtra,175000,0,2019
Nanabhau Falgunrao Patole,INC, 4 ,12th Pass,56,Nagpur + Maharashtra,22160504,1155060,2019
Prabhakar Krushnaji Satpaise,IND,0,12th Pass,43,Nagpur + Maharashtra,2179000,300000,2019
Prafulla Manikchand Bhange,IND,0,12th Pass,49,Nagpur + Maharashtra,7220000,1200000,2019
Ruben Domnik Francis,IND,0,12th Pass,44,Nagpur + Maharashtra,100000,100000,2019
Sachin Haridas Somkuwar,IND,0,12th Pass,42,Nagpur + Maharashtra,3111000,435000,2019
Sachin Jagorao Patil,IND, 4 ,10th Pass,46,Nagpur + Maharashtra,30000,0,2019
Sahil Balchand Turkar,Bhartiya Manvadhikaar Federal Party,0,10th Pass,38,Nagpur + Maharashtra,1362050,0,2019
Satish Vitthal Nikhar,IND,0,Post Graduate,41,Nagpur + Maharashtra,2480000,1000000,2019
Shridhar Narayan Salve,Rashtriya Jansambhavna Party,0,Graduate,47,Nagpur + Maharashtra,200000,0,2019
Siddharth Asaram Kurve,IND,0,Post Graduate,60,Nagpur + Maharashtra,50000,0,2019
Sunil Suryabhan Kawade,IND,0,10th Pass,56,Nagpur + Maharashtra,217000,25000,2019
Uday Rambhauji Borkar,IND,0,12th Pass,45,Nagpur + Maharashtra,19762360,571000,2019
Vanita Jitendra Raut,Akhil Bharatiya Manavata Paksha,0,8th Pass,37,Nagpur + Maharashtra,618945,14406,2019
Vitthhal Nanaji Gaikwad,Hum Bhartiya Party,0,12th Pass,64,Nagpur + Maharashtra,3842634,30000,2019
Sunil Baburao Mendhe   Winner ,BJP, 2 ,Others,50,Bhandara Gondiya + Maharashtra,627543615,19861338,2019
Bhimrao Duryodhan Borkar,Peoples Party of India (Democratic),0,Post Graduate,67,Bhandara Gondiya + Maharashtra,61036926,383856,2019
Devidas Santuji Lanjewar,IND,0,Graduate,61,Bhandara Gondiya + Maharashtra,4780376,0,2019
Dr. Sunil Sampat Chawale,IND,0,Doctorate,50,Bhandara Gondiya + Maharashtra,3600500,75000,2019
Dr. Vijaya Rajesh Nandurkar,BSP,0,Graduate Professional,37,Bhandara Gondiya + Maharashtra,36343297,3616000,2019
Gajbhiye Pramod Hiraman,IND, 2 ,Graduate,46,Bhandara Gondiya + Maharashtra,113000,0,2019
Jaiswal Virendrakumar Kasturchand,IND,0,Graduate Professional,63,Bhandara Gondiya + Maharashtra,36751774,1400000,2019
Kalchuri Nilesh,IND,0,10th Pass,45,Bhandara Gondiya + Maharashtra,50000,0,2019
Maraskolhe Bhojraj Isulal,Bhartiya Shakti Chetna Party,0,8th Pass,47,Bhandara Gondiya + Maharashtra,820000,0,2019
Nana Jairam,NCP,0,10th Pass,64,Bhandara Gondiya + Maharashtra,57462818,2050134,2019
Nanhe Karu Nagoji,Vanchit Bahujan Aaghadi,0,Graduate Professional,68,Bhandara Gondiya + Maharashtra,5995146,60000,2019
Patle Rajendra Sahasram,IND, 2 ,Others,56,Bhandara Gondiya + Maharashtra,32513000,7500000,2019
Suhas Anil Funde,IND,0,Post Graduate,29,Bhandara Gondiya + Maharashtra,150000,0,2019
Sumit Vijay Pande,IND,0,Graduate Professional,38,Bhandara Gondiya + Maharashtra,745119,50000,2019
Ashok Mahadevrao Nete   Winner ,BJP,0,12th Pass,55,Gadchiroli Chimur + Maharashtra,50136369,15682840,2019
Deorao Monba Nannaware,Ambedkarite Party of India,0,Graduate Professional,59,Gadchiroli Chimur + Maharashtra,4892338,550000,2019
Harichandra Nagoji Mangam,BSP,0,12th Pass,44,Gadchiroli Chimur + Maharashtra,5010301,0,2019
Namdeo Dalluji Usendi,INC,0,Post Graduate,48,Gadchiroli Chimur + Maharashtra,16211186,2153155,2019
Rameshkumar Baburaoji Gajbe,Vanchit Bahujan Aaghadi,0,Post Graduate,66,Gadchiroli Chimur + Maharashtra,10709012,600000,2019
Dhanorkar Suresh Narayan   Winner ,INC, 5 ,12th Pass,43,Chandrapur + Maharashtra,137455342,22752880,2019
Ahir Hansraj Gangaramji,BJP,0,10th Pass,64,Chandrapur + Maharashtra,18300860,45386,2019
Arvind Nanaji Raut,IND, 1 ,10th Pass,59,Chandrapur + Maharashtra,6367803,1501577,2019
Dashrath Pandurang Madavi,Bahujan Republican Socialist Party,0,Graduate,60,Chandrapur + Maharashtra,9403318,1790000,2019
Gautam Ganpat Nagrale,Bahujan Mukti Party,0,Graduate,58,Chandrapur + Maharashtra,5581000,202010,2019
Madhukar Vithal Nistane,"Proutist Bloc, India", 1 ,Graduate,54,Chandrapur + Maharashtra,896000,650000,2019
Milind Pralhad Dahiwale,IND,0,10th Pass,39,Chandrapur + Maharashtra,407500,0,2019
Namdeo Keshao Kinnake,IND,0,5th Pass,61,Chandrapur + Maharashtra,3155000,300000,2019
Namdeo Shedmake,Gondvana Gantantra Party,0,10th Pass,50,Chandrapur + Maharashtra,358900,332000,2019
Nitesh Anandrao Dongre,Ambedkarite Party of India,0,12th Pass,33,Chandrapur + Maharashtra,124000,125000,2019
Rajendra Krishnarao Hajare,IND,0,Graduate,54,Chandrapur + Maharashtra,0,0,2019
Rajendra Shriramji Mahadole,Vanchit Bahujan Aaghadi, 2 ,Graduate Professional,48,Chandrapur + Maharashtra,19703000,6978054,2019
Sushil Wasnik,BSP,0,12th Pass,54,Chandrapur + Maharashtra,10485000,20000,2019
Bhavana Pundlikrao Gawali   Winner ,SHS, 3 ,Graduate,46,Yavatmal Washim + Maharashtra,96873189,7396250,2019
Anil Jayram Rathod,IND,0,Post Graduate,43,Yavatmal Washim + Maharashtra,4890000,1020000,2019
Ankit Mohan Chandak,IND,0,Graduate Professional,27,Yavatmal Washim + Maharashtra,29963000,580000,2019
Dr. Rajiv Agrawal,IND,0,Graduate,54,Yavatmal Washim + Maharashtra,8762000,1400000,2019
Naresh Mahadev Ghughane,IND,0,8th Pass,42,Yavatmal Washim + Maharashtra,725000,400000,2019
Noorali Maheboob Ali Shah,IND,0,10th Pass,55,Yavatmal Washim + Maharashtra,270000,0,2019
Parashram Bhaosing Ade,IND,0,Post Graduate,64,Yavatmal Washim + Maharashtra,187301769,417919,2019
Pawar Ramesh Gorsing,IND,0,12th Pass,64,Yavatmal Washim + Maharashtra,40000,100000,2019
Pravin Govind Pawar,Vanchit Bahujan Aaghadi,0,Graduate Professional,37,Yavatmal Washim + Maharashtra,46866958,65847040,2019
Premasai Maharaj,IND, 6 ,5th Pass,28,Yavatmal Washim + Maharashtra,4900000,0,2019
Pundlik Baliram Rathod,Sanman Rajkiya Paksha,0,12th Pass,47,Yavatmal Washim + Maharashtra,14113000,750000,2019
Purushottam Domaji Bhajghaware,Rashtriya Bahujan Congress Party,0,12th Pass,58,Yavatmal Washim + Maharashtra,52000,0,2019
Rajesh Bhauraoji Raut,Gondvana Gantantra Party,0,10th Pass,41,Yavatmal Washim + Maharashtra,210000,40000,2019
Ramrao Sawai Pawar,IND,0,10th Pass,47,Yavatmal Washim + Maharashtra,4810000,275000,2019
Ravi Sampatrao Jadhao,Bahujan Mukti Party,0,Graduate Professional,73,Yavatmal Washim + Maharashtra,5390000,0,2019
Salim Shah Suleman Shah,IND, 6 ,Literate,49,Yavatmal Washim + Maharashtra,1010000,0,2019
Sameer Arunrao Deshpande,IND,0,Others,87,Yavatmal Washim + Maharashtra,264000,90000,2019
Shahejad Samiullah Khan,IND,0,Graduate Professional,35,Yavatmal Washim + Maharashtra,185000,0,2019
Shaikh Javed Shaikh Mushtaq,IND, 3 ,8th Pass,43,Yavatmal Washim + Maharashtra,11422000,0,2019
Simpal Rajkumar Rathod,IND,0,Post Graduate,42,Yavatmal Washim + Maharashtra,913631,235000,2019
Thakre Manikrao Govindrao,INC,0,12th Pass,64,Yavatmal Washim + Maharashtra,30303524,1292750,2019
Uttam Bhagaji Kamble,Prabuddha Republican Party,0,Post Graduate,51,Yavatmal Washim + Maharashtra,0,0,2019
Vaishali Sudhakar Yede,Prahar Janshakti Party,0,10th Pass,28,Yavatmal Washim + Maharashtra,1168500,9000,2019
Prataprao Ganpatrao Jadhav   Winner ,SHS, 3 ,12th Pass,58,Buldhana + Maharashtra,116272966,735482,2019
A. Hafeez A. Aziz,BSP,0,12th Pass,39,Buldhana + Maharashtra,1166769,700000,2019
Ananta Datta Puri,IND,0,10th Pass,34,Buldhana + Maharashtra,1699000,40000,2019
Baliram Bhagwan Siraskar,Vanchit Bahujan Aaghadi, 2 ,8th Pass,57,Buldhana + Maharashtra,43855736,1730992,2019
Dinkar Tukaram Sambare,IND,0,10th Pass,66,Buldhana + Maharashtra,31962000,0,2019
Dr. Rajendra Bhaskarrav Shingne,NCP, 1 ,Graduate Professional,58,Buldhana + Maharashtra,95350365,21940000,2019
Gajanan Uttam Shantabai,IND,0,10th Pass,38,Buldhana + Maharashtra,2192924,113902,2019
Pratap Pandharinath Patil,Bahujan Mukti Party,0,8th Pass,50,Buldhana + Maharashtra,4996000,0,2019
Vijay Banwarilal Masani,IND,0,Post Graduate,36,Buldhana + Maharashtra,1127000,3245000,2019
Vikas Prakash Nandve,IND, 1 ,12th Pass,27,Buldhana + Maharashtra,0,0,2019
Wamanrao Ganpatrao Akhare,IND,0,5th Pass,62,Buldhana + Maharashtra,3525622,0,2019
Sanjay Shamrao Dhotre   Winner ,BJP, 1 ,Graduate Professional,60,Akola + Maharashtra,77153230,14985774,2019
Ambedkar Prakash Yashwant,Vanchit Bahujan Aaghadi,0,Graduate Professional,64,Akola + Maharashtra,58722916,0,2019
Arun Kankar Wankhede,Peoples Party of India (Democratic),0,10th Pass,63,Akola + Maharashtra,7335000,125000,2019
Arun Manohar Thakare,IND,0,10th Pass,61,Akola + Maharashtra,0,0,2019
Gajanan Onkar Harne,IND,0,12th Pass,50,Akola + Maharashtra,4270000,0,2019
Hidayatulla Barakatulla Patel,INC, 1 ,10th Pass,60,Akola + Maharashtra,14947292,483635,2019
Kamble Bhanudas Chokhoba,BSP,0,12th Pass,50,Akola + Maharashtra,1042000,0,2019
Murlidhar Lalsingh Pawar,IND,0,Post Graduate,60,Akola + Maharashtra,4771400,0,2019
Pravin Chandrakant Kaurpuriya,IND,0,Graduate Professional,44,Akola + Maharashtra,540000,0,2019
Sachin Ganpatlal Sharma,IND,0,10th Pass,39,Akola + Maharashtra,31410000,2355000,2019
Sau. Pravina Laxman Bhatkar,Bahujan Mukti Party,0,Graduate Professional,58,Akola + Maharashtra,16726329,1200000,2019
Navneet Ravi Rana   Winner ,IND, 1 ,10th Pass,33,Amravati + Maharashtra,124554656,70576979,2019
Ambadas Shamrao Wankhade,IND,0,8th Pass,49,Amravati + Maharashtra,879500,0,2019
Anandrao Vithoba Adsul,SHS, 2 ,Graduate,71,Amravati + Maharashtra,44015877,8545894,2019
Anil Namdevrao Jamnekar,IND,0,12th Pass,54,Amravati + Maharashtra,10746000,120000,2019
Arun Motiramji Wankhade,BSP, 3 ,12th Pass,56,Amravati + Maharashtra,338097138,6600000,2019
Dnyaneshwar Kashirao Mankar,IND,0,10th Pass,57,Amravati + Maharashtra,701417,0,2019
Gade Vinod Milind,Ambedkarist Republican Party,0,12th Pass,41,Amravati + Maharashtra,1634000,315000,2019
Gunavant Deopare,Vanchit Bahujan Aaghadi, 2 ,Others,47,Amravati + Maharashtra,351944996,79139288,2019
Kurwade Meenakshi Someshwar,IND,0,8th Pass,38,Amravati + Maharashtra,7130500,250000,2019
Narendra Babulal Kathane,Rashtriya Jansurajya Party,0,12th Pass,37,Amravati + Maharashtra,410000,0,2019
Nilesh Anandrao Patil,Ambedkarite Party of India,0,12th Pass,44,Amravati + Maharashtra,599000,0,2019
Nilima Nitin Bhatkar,Peoples Party of India (Democratic),0,Graduate Professional,44,Amravati + Maharashtra,12249199,4300000,2019
Panchshila Vijay Mohod,Bahujan Mukti Party,0,Graduate,59,Amravati + Maharashtra,5452000,400000,2019
Pankaj Liladhar Meshram,IND,0,Graduate,47,Amravati + Maharashtra,2625300,0,2019
Pramod Laxman Meshram,IND,0,Post Graduate,43,Amravati + Maharashtra,3170000,1700000,2019
Pravin Mahadeo Sarode,IND,0,12th Pass,31,Amravati + Maharashtra,15000,0,2019
Rahulbhau Laxmanrao Mohod,IND, 1 ,8th Pass,44,Amravati + Maharashtra,2700000,225500,2019
Raju Bakshi Jamnekar,IND,0,Post Graduate,46,Amravati + Maharashtra,518000,100000,2019
Raju Shamraoji Mankar,IND,0,5th Pass,52,Amravati + Maharashtra,212100,0,2019
Sanjay Hiramanji Athwale,Bahujan Maha Party, 1 ,12th Pass,55,Amravati + Maharashtra,1292000,130000,2019
Shrikant Ulhas Raibole,IND,0,Graduate,32,Amravati + Maharashtra,1030000,0,2019
Sonone Raju Mahadeo,IND,0,Graduate,48,Amravati + Maharashtra,6177000,0,2019
Vijay Yashvant Vilhekar,IND,0,Others,61,Amravati + Maharashtra,28391641,144625,2019
Vilas Sheshrao Thorat,IND,0,12th Pass,51,Amravati + Maharashtra,483000,19000,2019
Patil Hemant Shriram   Winner ,SHS,0,Graduate,48,Hingoli + Maharashtra,18594458,1299983,2019
Abdul Kadir Mastan Sayyed,IND,0,8th Pass,45,Hingoli + Maharashtra,700000,0,2019
Altaf Ahmed,IUML,0,Graduate,48,Hingoli + Maharashtra,6726405,580000,2019
Asadkhan Mohammedkhan,Bahujan Republican Socialist Party,0,Literate,57,Hingoli + Maharashtra,102000,0,2019
Devji Gangaram Asole,IND,0,5th Pass,65,Hingoli + Maharashtra,128000,0,2019
Dr. Dhanve Datta Maroti,BSP, 2 ,Graduate Professional,60,Hingoli + Maharashtra,33048000,0,2019
Gajanan Haribhau Bhalerao,IND, 3 ,10th Pass,36,Hingoli + Maharashtra,2157000,83321,2019
Jaywanta Vishwambhar Wanole,IND, 3 ,Post Graduate,34,Hingoli + Maharashtra,1244000,0,2019
Kamble Trishala Milind,IND,0,12th Pass,37,Hingoli + Maharashtra,2892431,474321,2019
Maqbul Ahmed A.Habib,IND,0,8th Pass,51,Hingoli + Maharashtra,100000,0,2019
Marotrao Kanhobarao Hukke Patil,IND,0,Graduate Professional,43,Hingoli + Maharashtra,2250000,48000,2019
Mohan Fattusing Rathod,Vanchit Bahujan Aaghadi,0,Post Graduate,60,Hingoli + Maharashtra,11050000,800000,2019
Patrakar P Sattar Khan Kasim Kha,IND,0,12th Pass,54,Hingoli + Maharashtra,300000,0,2019
Prakash Vitthalrao Ghunnar,IND,0,Others,60,Hingoli + Maharashtra,10397000,300000,2019
Sandesh Ramchandra Chavan,IND,0,Post Graduate,44,Hingoli + Maharashtra,107000,0,2019
Sandip Nikhate,IND,0,Graduate,35,Hingoli + Maharashtra,1155000,0,2019
Santosh Maroti Boinwad,IND,0,8th Pass,37,Hingoli + Maharashtra,1309000,0,2019
Subhash Kashiba Wankhede,IND,0,Literate,54,Hingoli + Maharashtra,680000,0,2019
Subhash Maroti Wankhede,IND,0,Literate,55,Hingoli + Maharashtra,2221000,100000,2019
Subhash Nagorao Wankhede,Hum Bhartiya Party,0,5th Pass,58,Hingoli + Maharashtra,1538900,100000,2019
Subhash Parasram Wankhede,Bahujan Maha Party,0,Literate,59,Hingoli + Maharashtra,101000,0,2019
Subhash Vitthal Wankhede,IND,0,8th Pass,48,Hingoli + Maharashtra,2121000,0,2019
Sunil Dashrath Ingole,IND, 1 ,8th Pass,38,Hingoli + Maharashtra,198000,0,2019
Uttam Bhagaji Kamble,Prabuddha Republican Party,0,Post Graduate,51,Hingoli + Maharashtra,0,0,2019
Uttam Maroti Dhabe,Akhand Hind Party,0,Illiterate,70,Hingoli + Maharashtra,0,0,2019
Varsha Shivajirao Devsarkar,Bahujan Mukti Party, 1 ,10th Pass,41,Hingoli + Maharashtra,20194509,3991000,2019
Wankhede Subhashrao Bapurao,INC, 1 ,10th Pass,56,Hingoli + Maharashtra,99463540,8059000,2019
Wasant Kisan Paikrao,IND,0,Graduate Professional,59,Hingoli + Maharashtra,23560000,260000,2019
Chikhalikar Pratap Govindrao   Winner ,BJP,0,12th Pass,57,Nanded + Maharashtra,52178606,594000,2019
Abdul Rais Ahmed Abdul Jabbar,Ambedkar National Congress, 1 ,5th Pass,51,Nanded + Maharashtra,0,0,2019
Abdul Samad,SP,0,12th Pass,62,Nanded + Maharashtra,6351722,6110332,2019
Ashok Shankarrao Chavan,IND,0,8th Pass,28,Nanded + Maharashtra,1304000,200000,2019
Ashokrao Shankarrao Chavan,INC, 3 ,Post Graduate,60,Nanded + Maharashtra,500037964,48525290,2019
Bhinge Yashpal Narsinghrao,Vanchit Bahujan Aaghadi,0,Doctorate,42,Nanded + Maharashtra,8817999,2050000,2019
Kadam Shrirang Uttomrao,IND,0,10th Pass,30,Nanded + Maharashtra,2241500,0,2019
Madhavrao Sambhaji Gaikwad,IND,0,8th Pass,59,Nanded + Maharashtra,1320045,0,2019
Mahesh Prakashrao Talegaonkar,IND,0,Graduate Professional,41,Nanded + Maharashtra,12279837,4640370,2019
