id,country,state,city,station,pollutant_id,last_update,pollutant_min,pollutant_max,pollutant_avg
1346,India,Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB",NO2,"21-10-2021 01:00:00",22,66,36
1347,India,Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB",NH3,"21-10-2021 01:00:00",4,6,5
1348,India,Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB",SO2,"21-10-2021 01:00:00",4,10,8
1349,India,Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB",CO,"21-10-2021 01:00:00",28,77,42
1350,India,Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB",OZONE,"21-10-2021 01:00:00",3,90,10
1351,India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB",PM2.5,"21-10-2021 01:00:00",57,196,94
1352,India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB",PM10,"21-10-2021 01:00:00",58,172,102
1353,India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB",NO2,"21-10-2021 01:00:00",18,57,43
1354,India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB",NH3,"21-10-2021 01:00:00",12,24,15
1355,India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB",SO2,"21-10-2021 01:00:00",8,19,12
1356,India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB",CO,"21-10-2021 01:00:00",7,106,30
1357,India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB",OZONE,"21-10-2021 01:00:00",9,66,28
1358,India,TamilNadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",PM2.5,"21-10-2021 01:00:00",45,72,62
1359,India,TamilNadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",PM10,"21-10-2021 01:00:00",54,87,74
1360,India,TamilNadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",NO2,"21-10-2021 01:00:00",16,17,16
1361,India,TamilNadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",NH3,"21-10-2021 01:00:00",5,5,5
1362,India,TamilNadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",SO2,"21-10-2021 01:00:00",14,19,16
1363,India,TamilNadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",CO,"21-10-2021 01:00:00",33,37,35
1364,India,TamilNadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",OZONE,"21-10-2021 01:00:00",9,18,11
1365,India,TamilNadu,Chennai,"Arumbakkam, Chennai - TNPCB",PM2.5,"21-10-2021 01:00:00",52,148,84
1366,India,TamilNadu,Chennai,"Arumbakkam, Chennai - TNPCB",PM10,"21-10-2021 01:00:00",64,128,94
1367,India,TamilNadu,Chennai,"Arumbakkam, Chennai - TNPCB",SO2,"21-10-2021 01:00:00",13,25,22
1368,India,TamilNadu,Chennai,"Kodungaiyur, Chennai - TNPCB",PM2.5,"21-10-2021 01:00:00",86,175,117
1369,India,TamilNadu,Chennai,"Kodungaiyur, Chennai - TNPCB",PM10,"21-10-2021 01:00:00",59,134,94
1370,India,TamilNadu,Chennai,"Kodungaiyur, Chennai - TNPCB",NO2,"21-10-2021 01:00:00",11,43,22
1371,India,TamilNadu,Chennai,"Kodungaiyur, Chennai - TNPCB",NH3,"21-10-2021 01:00:00",2,5,3
1372,India,TamilNadu,Chennai,"Kodungaiyur, Chennai - TNPCB",SO2,"21-10-2021 01:00:00",16,19,17
1373,India,TamilNadu,Chennai,"Kodungaiyur, Chennai - TNPCB",CO,"21-10-2021 01:00:00",16,67,28
1374,India,TamilNadu,Chennai,"Kodungaiyur, Chennai - TNPCB",OZONE,"21-10-2021 01:00:00",16,36,21
1375,India,TamilNadu,Chennai,"Manali, Chennai - CPCB",PM2.5,"21-10-2021 01:00:00",40,91,65
1376,India,TamilNadu,Chennai,"Manali, Chennai - CPCB",PM10,"21-10-2021 01:00:00",54,98,76
1377,India,TamilNadu,Chennai,"Manali, Chennai - CPCB",NO2,"21-10-2021 01:00:00",4,15,12
1378,India,TamilNadu,Chennai,"Manali, Chennai - CPCB",NH3,"21-10-2021 01:00:00",13,16,13
1379,India,TamilNadu,Chennai,"Manali, Chennai - CPCB",SO2,"21-10-2021 01:00:00",1,10,6
1380,India,TamilNadu,Chennai,"Manali, Chennai - CPCB",CO,"21-10-2021 01:00:00",14,104,40
1381,India,TamilNadu,Chennai,"Manali, Chennai - CPCB",OZONE,"21-10-2021 01:00:00",22,65,33
1382,India,TamilNadu,Chennai,"Perungudi, Chennai - TNPCB",PM2.5,"21-10-2021 01:00:00",48,94,65
1383,India,TamilNadu,Chennai,"Perungudi, Chennai - TNPCB",PM10,"21-10-2021 01:00:00",63,126,78
1384,India,TamilNadu,Chennai,"Perungudi, Chennai - TNPCB",NO2,"21-10-2021 01:00:00",2,26,13
1385,India,TamilNadu,Chennai,"Perungudi, Chennai - TNPCB",NH3,"21-10-2021 01:00:00",3,13,7
1386,India,TamilNadu,Chennai,"Perungudi, Chennai - TNPCB",SO2,"21-10-2021 01:00:00",2,6,4
1387,India,TamilNadu,Chennai,"Perungudi, Chennai - TNPCB",CO,"21-10-2021 01:00:00",5,47,31
1388,India,TamilNadu,Chennai,"Perungudi, Chennai - TNPCB",OZONE,"21-10-2021 01:00:00",12,51,35
1389,India,TamilNadu,Chennai,"Royapuram, Chennai - TNPCB",PM2.5,"21-10-2021 01:00:00",45,148,75
1390,India,TamilNadu,Chennai,"Royapuram, Chennai - TNPCB",PM10,"21-10-2021 01:00:00",50,167,86
1391,India,TamilNadu,Chennai,"Royapuram, Chennai - TNPCB",NO2,"21-10-2021 01:00:00",NA,NA,NA
1392,India,TamilNadu,Chennai,"Royapuram, Chennai - TNPCB",NH3,"21-10-2021 01:00:00",NA,NA,NA
1393,India,TamilNadu,Chennai,"Royapuram, Chennai - TNPCB",SO2,"21-10-2021 01:00:00",3,25,8
1394,India,TamilNadu,Chennai,"Royapuram, Chennai - TNPCB",CO,"21-10-2021 01:00:00",48,101,75
1395,India,TamilNadu,Chennai,"Velachery Res. Area, Chennai - CPCB",PM2.5,"21-10-2021 01:00:00",11,65,32
1396,India,TamilNadu,Chennai,"Velachery Res. Area, Chennai - CPCB",PM10,"21-10-2021 01:00:00",62,87,70
1397,India,TamilNadu,Chennai,"Velachery Res. Area, Chennai - CPCB",NO2,"21-10-2021 01:00:00",9,11,10
1398,India,TamilNadu,Chennai,"Velachery Res. Area, Chennai - CPCB",NH3,"21-10-2021 01:00:00",3,5,4
1399,India,TamilNadu,Chennai,"Velachery Res. Area, Chennai - CPCB",SO2,"21-10-2021 01:00:00",8,13,11
1400,India,TamilNadu,Chennai,"Velachery Res. Area, Chennai - CPCB",CO,"21-10-2021 01:00:00",22,51,38
1401,India,TamilNadu,Chennai,"Velachery Res. Area, Chennai - CPCB",OZONE,"21-10-2021 01:00:00",2,43,18
1402,India,TamilNadu,Gummidipoondi,"Anthoni Pillai Nagar, Gummidipoondi - TNPCB",PM2.5,"21-10-2021 01:00:00",70,321,166
1403,India,TamilNadu,Gummidipoondi,"Anthoni Pillai Nagar, Gummidipoondi - TNPCB",PM10,"21-10-2021 01:00:00",75,242,134
1404,India,TamilNadu,Gummidipoondi,"Anthoni Pillai Nagar, Gummidipoondi - TNPCB",NO2,"21-10-2021 01:00:00",13,29,19
1405,India,TamilNadu,Gummidipoondi,"Anthoni Pillai Nagar, Gummidipoondi - TNPCB",NH3,"21-10-2021 01:00:00",2,3,3
1406,India,TamilNadu,Gummidipoondi,"Anthoni Pillai Nagar, Gummidipoondi - TNPCB",SO2,"21-10-2021 01:00:00",4,19,9
1407,India,TamilNadu,Thoothukudi,"Meelavittan, Thoothukudi - TNPCB",PM10,"21-10-2021 01:00:00",18,66,36
1408,India,TamilNadu,Thoothukudi,"Meelavittan, Thoothukudi - TNPCB",NO2,"21-10-2021 01:00:00",21,45,33
1409,India,TamilNadu,Thoothukudi,"Meelavittan, Thoothukudi - TNPCB",SO2,"21-10-2021 01:00:00",5,13,9
1410,India,TamilNadu,Thoothukudi,"Meelavittan, Thoothukudi - TNPCB",CO,"21-10-2021 01:00:00",3,42,15
1411,India,TamilNadu,Thoothukudi,"Meelavittan, Thoothukudi - TNPCB",OZONE,"21-10-2021 01:00:00",19,53,36
1412,India,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",PM2.5,"21-10-2021 01:00:00",NA,NA,NA
1413,India,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",PM10,"21-10-2021 01:00:00",NA,NA,NA
1414,India,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",NO2,"21-10-2021 01:00:00",NA,NA,NA
1415,India,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",NH3,"21-10-2021 01:00:00",NA,NA,NA
1416,India,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",SO2,"21-10-2021 01:00:00",NA,NA,NA
1417,India,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",CO,"21-10-2021 01:00:00",24,54,37
1418,India,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",OZONE,"21-10-2021 01:00:00",88,90,89
1419,India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",PM2.5,"21-10-2021 01:00:00",43,128,83
1420,India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",PM10,"21-10-2021 01:00:00",70,147,112
1421,India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",NO2,"21-10-2021 01:00:00",35,65,52
1422,India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",NH3,"21-10-2021 01:00:00",2,4,2
1423,India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",SO2,"21-10-2021 01:00:00",2,16,7
1424,India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",CO,"21-10-2021 01:00:00",14,42,22
1425,India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",OZONE,"21-10-2021 01:00:00",2,41,19
1426,India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB",PM2.5,"21-10-2021 01:00:00",47,179,106
1427,India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB",PM10,"21-10-2021 01:00:00",70,156,118
1428,India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB",NO2,"21-10-2021 01:00:00",2,33,15
1429,India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB",NH3,"21-10-2021 01:00:00",1,3,2
1430,India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB",SO2,"21-10-2021 01:00:00",6,24,10
1431,India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB",CO,"21-10-2021 01:00:00",8,38,23
1432,India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB",OZONE,"21-10-2021 01:00:00",2,10,5
1433,India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB",PM2.5,"21-10-2021 01:00:00",71,185,138
1434,India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB",PM10,"21-10-2021 01:00:00",126,158,146
1435,India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB",NO2,"21-10-2021 01:00:00",67,106,85
1436,India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB",NH3,"21-10-2021 01:00:00",1,2,1
1437,India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB",SO2,"21-10-2021 01:00:00",2,8,4
1438,India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB",CO,"21-10-2021 01:00:00",20,56,30
1439,India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB",OZONE,"21-10-2021 01:00:00",4,20,8
1440,India,Telangana,Hyderabad,"Sanathnagar, Hyderabad - TSPCB",PM2.5,"21-10-2021 01:00:00",58,238,141
1441,India,Telangana,Hyderabad,"Sanathnagar, Hyderabad - TSPCB",NO2,"21-10-2021 01:00:00",14,125,59
1442,India,Telangana,Hyderabad,"Sanathnagar, Hyderabad - TSPCB",SO2,"21-10-2021 01:00:00",8,34,18
1443,India,Telangana,Hyderabad,"Sanathnagar, Hyderabad - TSPCB",CO,"21-10-2021 01:00:00",24,71,29
1444,India,Telangana,Hyderabad,"Sanathnagar, Hyderabad - TSPCB",OZONE,"21-10-2021 01:00:00",7,54,30
1445,India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB",PM2.5,"21-10-2021 01:00:00",68,178,124
1446,India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB",PM10,"21-10-2021 01:00:00",80,153,122
1447,India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB",NO2,"21-10-2021 01:00:00",36,68,51
1448,India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB",NH3,"21-10-2021 01:00:00",1,3,1
1449,India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB",SO2,"21-10-2021 01:00:00",2,6,4
1450,India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB",CO,"21-10-2021 01:00:00",6,80,24
1451,India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB",OZONE,"21-10-2021 01:00:00",8,23,16
1452,India,Tripura,Agartala,"Kunjaban, Agartala - Tripura SPCB",PM2.5,"21-10-2021 01:00:00",NA,NA,NA
1453,India,Tripura,Agartala,"Kunjaban, Agartala - Tripura SPCB",PM10,"21-10-2021 01:00:00",NA,NA,NA
1454,India,Tripura,Agartala,"Kunjaban, Agartala - Tripura SPCB",NO2,"21-10-2021 01:00:00",NA,NA,NA
1455,India,Tripura,Agartala,"Kunjaban, Agartala - Tripura SPCB",NH3,"21-10-2021 01:00:00",NA,NA,NA
1456,India,Tripura,Agartala,"Kunjaban, Agartala - Tripura SPCB",SO2,"21-10-2021 01:00:00",NA,NA,NA
1457,India,Tripura,Agartala,"Kunjaban, Agartala - Tripura SPCB",CO,"21-10-2021 01:00:00",5,16,16
1458,India,Tripura,Agartala,"Kunjaban, Agartala - Tripura SPCB",OZONE,"21-10-2021 01:00:00",2,51,48
1459,India,Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB",PM2.5,"21-10-2021 01:00:00",44,346,180
1460,India,Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB",PM10,"21-10-2021 01:00:00",104,302,156
1461,India,Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB",NO2,"21-10-2021 01:00:00",3,28,12
1462,India,Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB",NH3,"21-10-2021 01:00:00",6,7,7
1463,India,Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB",SO2,"21-10-2021 01:00:00",12,13,12
1464,India,Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB",CO,"21-10-2021 01:00:00",12,85,27
1465,India,Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB",OZONE,"21-10-2021 01:00:00",8,43,16
1466,India,Uttar_Pradesh,Agra,"Sanjay Palace, Agra - UPPCB",PM2.5,"21-10-2021 01:00:00",48,386,199
1467,India,Uttar_Pradesh,Agra,"Sanjay Palace, Agra - UPPCB",PM10,"21-10-2021 01:00:00",151,464,247
1468,India,Uttar_Pradesh,Agra,"Sanjay Palace, Agra - UPPCB",NO2,"21-10-2021 01:00:00",18,133,56
1469,India,Uttar_Pradesh,Agra,"Sanjay Palace, Agra - UPPCB",SO2,"21-10-2021 01:00:00",2,60,23
1470,India,Uttar_Pradesh,Agra,"Sanjay Palace, Agra - UPPCB",CO,"21-10-2021 01:00:00",16,168,29
1471,India,Uttar_Pradesh,Agra,"Sanjay Palace, Agra - UPPCB",OZONE,"21-10-2021 01:00:00",3,142,50
1472,India,Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB",PM2.5,"21-10-2021 01:00:00",68,459,240
1473,India,Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB",PM10,"21-10-2021 01:00:00",122,477,224
1474,India,Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB",NO2,"21-10-2021 01:00:00",11,56,28
1475,India,Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB",NH3,"21-10-2021 01:00:00",6,19,10
1476,India,Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB",SO2,"21-10-2021 01:00:00",10,12,11
1477,India,Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB",CO,"21-10-2021 01:00:00",18,131,29
1478,India,Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB",OZONE,"21-10-2021 01:00:00",1,25,1
1479,India,Uttar_Pradesh,Agra,"Shahjahan Garden, Agra - UPPCB",PM2.5,"21-10-2021 01:00:00",62,314,189
1480,India,Uttar_Pradesh,Agra,"Shahjahan Garden, Agra - UPPCB",PM10,"21-10-2021 01:00:00",82,254,165
1481,India,Uttar_Pradesh,Agra,"Shahjahan Garden, Agra - UPPCB",NO2,"21-10-2021 01:00:00",13,39,26
1482,India,Uttar_Pradesh,Agra,"Shahjahan Garden, Agra - UPPCB",NH3,"21-10-2021 01:00:00",5,9,7
1483,India,Uttar_Pradesh,Agra,"Shahjahan Garden, Agra - UPPCB",SO2,"21-10-2021 01:00:00",8,10,9
1484,India,Uttar_Pradesh,Agra,"Shahjahan Garden, Agra - UPPCB",CO,"21-10-2021 01:00:00",22,115,34
1485,India,Uttar_Pradesh,Agra,"Shahjahan Garden, Agra - UPPCB",OZONE,"21-10-2021 01:00:00",1,141,38
1486,India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB",PM2.5,"21-10-2021 01:00:00",58,347,179
1487,India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB",PM10,"21-10-2021 01:00:00",110,304,150
1488,India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB",NO2,"21-10-2021 01:00:00",9,28,17
1489,India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB",NH3,"21-10-2021 01:00:00",15,26,21
1490,India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB",SO2,"21-10-2021 01:00:00",13,28,19
1491,India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB",CO,"21-10-2021 01:00:00",18,74,29
1492,India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB",OZONE,"21-10-2021 01:00:00",1,38,10
1493,India,Uttar_Pradesh,Baghpat,"New Collectorate, Baghpat - UPPCB",PM2.5,"21-10-2021 01:00:00",84,310,204
1494,India,Uttar_Pradesh,Baghpat,"New Collectorate, Baghpat - UPPCB",PM10,"21-10-2021 01:00:00",133,274,184
1495,India,Uttar_Pradesh,Baghpat,"New Collectorate, Baghpat - UPPCB",NO2,"21-10-2021 01:00:00",14,78,41
1496,India,Uttar_Pradesh,Baghpat,"New Collectorate, Baghpat - UPPCB",NH3,"21-10-2021 01:00:00",6,9,7
1497,India,Uttar_Pradesh,Baghpat,"New Collectorate, Baghpat - UPPCB",SO2,"21-10-2021 01:00:00",6,17,10
1498,India,Uttar_Pradesh,Baghpat,"New Collectorate, Baghpat - UPPCB",CO,"21-10-2021 01:00:00",14,65,22
1499,India,Uttar_Pradesh,Baghpat,"New Collectorate, Baghpat - UPPCB",OZONE,"21-10-2021 01:00:00",2,95,39
1500,India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB",PM2.5,"21-10-2021 01:00:00",74,316,218
1501,India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB",PM10,"21-10-2021 01:00:00",117,242,165
1502,India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB",NO2,"21-10-2021 01:00:00",19,83,49
1503,India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB",NH3,"21-10-2021 01:00:00",3,8,5
1504,India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB",SO2,"21-10-2021 01:00:00",10,18,15
1505,India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB",CO,"21-10-2021 01:00:00",19,78,47
1506,India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB",OZONE,"21-10-2021 01:00:00",4,181,181
1507,India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB",PM2.5,"21-10-2021 01:00:00",65,353,173
1508,India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB",PM10,"21-10-2021 01:00:00",103,346,139
1509,India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB",NO2,"21-10-2021 01:00:00",41,95,63
1510,India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB",NH3,"21-10-2021 01:00:00",10,48,22
1511,India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB",SO2,"21-10-2021 01:00:00",10,62,20
1512,India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB",CO,"21-10-2021 01:00:00",26,86,46
1513,India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB",OZONE,"21-10-2021 01:00:00",1,64,10
1514,India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB",PM2.5,"21-10-2021 01:00:00",87,393,195
1515,India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB",PM10,"21-10-2021 01:00:00",141,487,232
1516,India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB",NO2,"21-10-2021 01:00:00",NA,NA,NA
1517,India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB",NH3,"21-10-2021 01:00:00",1,3,2
1518,India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB",SO2,"21-10-2021 01:00:00",5,16,11
1519,India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB",CO,"21-10-2021 01:00:00",39,169,49
1520,India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB",OZONE,"21-10-2021 01:00:00",16,158,158
1521,India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB",PM2.5,"21-10-2021 01:00:00",118,433,270
1522,India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB",PM10,"21-10-2021 01:00:00",127,422,250
1523,India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB",NO2,"21-10-2021 01:00:00",12,102,62
1524,India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB",NH3,"21-10-2021 01:00:00",7,14,10
1525,India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB",SO2,"21-10-2021 01:00:00",12,30,18
1526,India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB",CO,"21-10-2021 01:00:00",44,121,64
1527,India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB",OZONE,"21-10-2021 01:00:00",4,122,36
1528,India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB",PM2.5,"21-10-2021 01:00:00",90,363,259
1529,India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB",PM10,"21-10-2021 01:00:00",145,466,290
1530,India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB",NO2,"21-10-2021 01:00:00",43,162,105
1531,India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB",NH3,"21-10-2021 01:00:00",4,8,6
1532,India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB",SO2,"21-10-2021 01:00:00",21,52,31
1533,India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB",CO,"21-10-2021 01:00:00",20,138,43
1534,India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB",OZONE,"21-10-2021 01:00:00",8,139,48
1535,India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB",PM2.5,"21-10-2021 01:00:00",102,335,215
1536,India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB",PM10,"21-10-2021 01:00:00",152,406,239
1537,India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB",NO2,"21-10-2021 01:00:00",26,133,81
1538,India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB",NH3,"21-10-2021 01:00:00",4,7,5
1539,India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB",SO2,"21-10-2021 01:00:00",10,26,16
1540,India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB",CO,"21-10-2021 01:00:00",28,136,50
1541,India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB",OZONE,"21-10-2021 01:00:00",2,121,26
1542,India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB",PM2.5,"21-10-2021 01:00:00",42,270,132
1543,India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB",PM10,"21-10-2021 01:00:00",54,144,99
1544,India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB",NO2,"21-10-2021 01:00:00",2,2,2
1545,India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB",NH3,"21-10-2021 01:00:00",1,10,5
1546,India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB",SO2,"21-10-2021 01:00:00",8,27,18
1547,India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB",CO,"21-10-2021 01:00:00",24,36,36
1548,India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB",OZONE,"21-10-2021 01:00:00",1,36,10
1549,India,Uttar_Pradesh,"Greater Noida","Knowledge Park - III, Greater Noida - UPPCB",PM2.5,"21-10-2021 01:00:00",NA,NA,NA
1550,India,Uttar_Pradesh,"Greater Noida","Knowledge Park - III, Greater Noida - UPPCB",PM10,"21-10-2021 01:00:00",147,500,229
1551,India,Uttar_Pradesh,"Greater Noida","Knowledge Park - III, Greater Noida - UPPCB",NO2,"21-10-2021 01:00:00",14,79,44
1552,India,Uttar_Pradesh,"Greater Noida","Knowledge Park - III, Greater Noida - UPPCB",NH3,"21-10-2021 01:00:00",2,4,3
1553,India,Uttar_Pradesh,"Greater Noida","Knowledge Park - III, Greater Noida - UPPCB",SO2,"21-10-2021 01:00:00",16,27,21
1554,India,Uttar_Pradesh,"Greater Noida","Knowledge Park - III, Greater Noida - UPPCB",CO,"21-10-2021 01:00:00",38,125,53
1555,India,Uttar_Pradesh,"Greater Noida","Knowledge Park - III, Greater Noida - UPPCB",OZONE,"21-10-2021 01:00:00",1,169,39
1556,India,Uttar_Pradesh,"Greater Noida","Knowledge Park - V, Greater Noida - UPPCB",PM2.5,"21-10-2021 01:00:00",65,308,178
